date,state,fips,cases,deaths,dtc100,population,deaths100k
2020-04-26,Oregon,41,2311,91,3.937689311986153,4217737,2.1575551059727056
2020-04-27,Oregon,41,2354,92,3.908241291418862,4217737,2.181264502741636
2020-04-28,Oregon,41,2385,99,4.150943396226415,4217737,2.347230280124152
2020-04-29,Oregon,41,2446,101,4.129190515126738,4217737,2.3946490736620136
2020-04-30,Oregon,41,2510,103,4.103585657370518,4217737,2.4420678671998752
2020-05-01,Oregon,41,2579,104,4.032570763861962,4217737,2.465777263968806
2020-05-02,Oregon,41,2635,109,4.136622390891841,4217737,2.5843242478134605
2020-05-03,Oregon,41,2680,109,4.067164179104477,4217737,2.5843242478134605
2020-05-04,Oregon,41,2759,109,3.95070677781805,4217737,2.5843242478134605
2020-05-05,Oregon,41,2839,113,3.9802747446283906,4217737,2.6791618348891837
2020-05-06,Oregon,41,2916,115,3.943758573388203,4217737,2.7265806284270453
2020-05-07,Oregon,41,2989,121,4.048176647708264,4217737,2.86883700904063
2020-05-08,Oregon,41,3068,124,4.041720990873533,4217737,2.9399651993474225
2020-05-09,Oregon,41,3160,127,4.018987341772152,4217737,3.0110933896542154
2020-05-10,Oregon,41,3228,127,3.9343246592317223,4217737,3.0110933896542154
2020-05-11,Oregon,41,3286,130,3.956177723676202,4217737,3.0822215799610078
2020-05-12,Oregon,41,3359,130,3.8701994641262285,4217737,3.0822215799610078
2020-05-13,Oregon,41,3416,134,3.9227166276346606,4217737,3.177059167036731
2020-05-14,Oregon,41,3479,137,3.9379131934463927,4217737,3.248187357343523
2020-05-15,Oregon,41,3541,137,3.8689635696131033,4217737,3.248187357343523
2020-05-16,Oregon,41,3612,137,3.7929125138427464,4217737,3.248187357343523
2020-05-17,Oregon,41,3623,137,3.7813966326248964,4217737,3.248187357343523
2020-05-18,Oregon,41,3687,138,3.7428803905614325,4217737,3.2718967541124546
2020-05-19,Oregon,41,3726,140,3.7573805689747717,4217737,3.319315547650316
2020-05-20,Oregon,41,3801,144,3.7884767166535127,4217737,3.414153134726039
2020-05-21,Oregon,41,3817,145,3.798794865077286,4217737,3.43786253149497
2020-05-22,Oregon,41,3864,147,3.804347826086957,4217737,3.485281325032832
2020-05-23,Oregon,41,3888,147,3.7808641975308643,4217737,3.485281325032832
2020-05-24,Oregon,41,3927,148,3.7687802393684744,4217737,3.508990721801762
2020-05-25,Oregon,41,3949,148,3.747784249177007,4217737,3.508990721801762
2020-05-26,Oregon,41,3968,148,3.7298387096774195,4217737,3.508990721801762
2020-05-27,Oregon,41,4041,148,3.662459787181391,4217737,3.508990721801762
2020-05-28,Oregon,41,4087,151,3.6946415463665283,4217737,3.580118912108555
2020-05-29,Oregon,41,4133,151,3.653520445197193,4217737,3.580118912108555
2020-05-30,Oregon,41,4185,153,3.655913978494624,4217737,3.627537705646416
2020-05-31,Oregon,41,4243,153,3.605939193966533,4217737,3.627537705646416
2020-06-01,Oregon,41,4303,154,3.578898442946781,4217737,3.651247102415348
2020-06-02,Oregon,41,4338,157,3.6191793453204246,4217737,3.72237529272214
2020-06-03,Oregon,41,4399,159,3.614457831325301,4217737,3.7697940862600015
2020-06-04,Oregon,41,4475,159,3.553072625698324,4217737,3.7697940862600015
2020-06-05,Oregon,41,4585,161,3.5114503816793894,4217737,3.817212879797863
2020-06-06,Oregon,41,4672,163,3.4888698630136985,4217737,3.864631673335725
2020-06-07,Oregon,41,4809,164,3.4102724059055936,4217737,3.8883410701046555
2020-06-08,Oregon,41,4927,164,3.3285975238481833,4217737,3.8883410701046555
2020-06-09,Oregon,41,5027,169,3.361846031430277,4217737,4.00688805394931
2020-06-10,Oregon,41,5099,169,3.3143753677191605,4217737,4.00688805394931
2020-06-11,Oregon,41,5252,171,3.2559025133282558,4217737,4.0543068474871715
2020-06-12,Oregon,41,5388,174,3.229398663697105,4217737,4.125435037793964
2020-06-13,Oregon,41,5543,175,3.1571351253833666,4217737,4.149144434562895
2020-06-14,Oregon,41,5644,176,3.118355776045358,4217737,4.1728538313318255
2020-06-15,Oregon,41,5831,180,3.0869490653404217,4217737,4.267691418407549
2020-06-16,Oregon,41,6111,182,2.978235967926689,4217737,4.315110211945411
2020-06-17,Oregon,41,6235,183,2.9350441058540495,4217737,4.338819608714341
2020-06-18,Oregon,41,6390,187,2.9264475743348983,4217737,4.433657195790065
2020-06-19,Oregon,41,6592,188,2.8519417475728157,4217737,4.457366592558995
2020-06-20,Oregon,41,6682,188,2.8135288835677943,4217737,4.457366592558995
2020-06-21,Oregon,41,6945,190,2.735781137508999,4217737,4.504785386096858
2020-06-22,Oregon,41,7115,192,2.6985242445537594,4217737,4.552204179634718
2020-06-23,Oregon,41,7317,192,2.6240262402624026,4217737,4.552204179634718
2020-06-24,Oregon,41,7462,195,2.6132404181184667,4217737,4.623332369941512
2020-06-25,Oregon,41,7605,199,2.6166995397764627,4217737,4.718169957017235
2020-06-26,Oregon,41,8008,204,2.5474525474525476,4217737,4.836716940861889
2020-06-27,Oregon,41,8110,204,2.5154130702836004,4217737,4.836716940861889
2020-06-28,Oregon,41,8348,204,2.4436990896023003,4217737,4.836716940861889
2020-06-29,Oregon,41,8509,207,2.4327182982724174,4217737,4.907845131168681
